benchmark\N	8	16	32	64	128	256	512	1024	2048
mm_mul_simple_ijk	0.7124304267	1.645892528	2.162118683	2.12707354	1.625878694	1.069303831	0.7933298471	0.2201238353	0.2144284116
mm_mul_simple_jik	0.7996001999	1.43812406	1.809166984	1.467308998	1.219005826	0.639111525	0.5064404982	0.3143681561	0.2059320631
mm_mul_simple_ikj	0.6425272739	2.202853495	2.575082627	3.081791969	2.881355733	2.95362676	2.911648247	0.5499138827	2.285587828
mm_mul_simple_jki	0.6628460954	1.981127365	2.909327056	1.962315568	0.6678557754	0.4129205748	0.3535467273	0.1037323895	0.1030055648
mm_mul_simple_kij	0.8654106193	2.10638072	2.148910089	2.858705144	3.235897494	2.759120479	2.855058329	1.819326571	2.084993148
mm_mul_simple_kji	0.7172207695	2.076236821	2.729892475	2.090787892	0.6393177966	0.4245157121	0.3973108384	0.09997014161	0.06207375782
