benchmark\N	16	32	64	128	256	512	1024	2048	4096
mm_mul_simple_ikj	2.328843501	2.949524506	8.419607856	11.56044669	11.05195398	10.12655584	5.545796617	5.003111532	4.765047629
mm_mul_restricted_ikj	2.579806254	3.708353452	11.63501024	15.93178108	13.40296005	10.38574489	6.190219672	5.568404954	3.13432649
mm_mul_var_blocked_ikj	0.7477199065	1.524432461	3.754375481	3.490613345	5.477685457	4.129859047	5.965409616	4.775422641	5.698753588
mm_mul_blocked_ikj	3.09806371	5.040748236	9.647263043	11.08164261	10.28279414	5.81963812	6.679446923	6.573644964	4.719992913
mm_mul_simd_ikj	1.816142985	4.111846928	9.782127128	10.3108619	8.51174404	8.778719019	6.447295143	3.566727552	2.438614407
mm_mul_simd_openmp_ikj	0.005184750509	0.04508284476	0.2965100763	2.344779026	4.403511722	4.486955809	8.28202626	5.351760117	3.793521711
